test_id,prim_source,test_name,sample_name,borehole,top,bottom,grain_size_curve,mass_fraction_of_gravel_in_soil,mass_fraction_of_sand_in_soil,mass_fraction_of_silt_in_soil,mass_fraction_of_clay_in_soil,mass_fraction_of_fines_in_soil,loss_on_ignition,LL,PL,IP,D10,D50,D60,USCS_symbol_rpt,soil_description,ground_ice_description,soil_group,USCS_symbol_calc,USCS_symbol_rep_or_calc,class,sample_mass_init,mass_of_dry_sample,gravimetric_wc_init,gravimetric_wc_fin,sample_volume_init,solid_grain_density_rep,solid_grain_density_rpt_or_asm,initial_degree_of_saturation_rep,frozen_void_ratio_rep,sample_height_ave_or_typ,sample_diameter_ave_or_typ,frozen_bulk_density_rep,frozen_dry_density_calc,final_bulk_density_rep,reported_test_result_type,sigma_v_1,sigma_v_2,sigma_v_3,sigma_v_4,sigma_v_5,sigma_v_6,sigma_v_7,delta_h_1,delta_h_2,delta_h_3,delta_h_4,delta_h_5,delta_h_6,delta_h_7,epsilon_1,epsilon_2,epsilon_3,epsilon_4,epsilon_5,epsilon_6,epsilon_7,e_1,e_2,e_3,e_4,e_5,e_6,e_7,data_quality_flag,note,source_id,data_source
NESCL-202,NESCL,N75-NM-1-5_1,N75-NM-1-5,N75-NM-1,2.38,2.44,FALSE,0,1,54,45,99,NA,40,23,17,NA,NA,NA,CI,"CLAY, medium plastic, grey, rust spots",Vs/Vr,Fine-grained,NA,CI,,NA,NA,30.3,NA,NA,NA,2.67,NA,0.841,NA,NA,1888.6,1449.42,NA,e-sigma_v & strain-sigma_v ,8.76,17.97,36.74,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,3.2,5.4,7.4,NA,NA,NA,0.806,0.782,0.742,0.705,NA,NA,NA,2,,NESCL_1977a,"Northern Engineering Services Company Limited: Laboratory Testing for Thaw Slope Stability: Discontinuous Permafrost Zone, Calgary, 1977."
NESCL-203,NESCL,N75-NM-1-5_2,N75-NM-1-5,N75-NM-1,3.08,3.17,FALSE,0,1,69,30,99,NA,31,20,11,NA,NA,NA,CI,"CLAY, medium plastic, grey, rust spots",Vs/Vr,Fine-grained,NA,CI,,NA,NA,25.4,NA,NA,NA,2.67,NA,0.667,NA,NA,2007.1,1600.56,NA,e-sigma_v & strain-sigma_v ,8.64,17.84,36.64,74.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,0,0.5,1.6,NA,NA,NA,0.672,0.668,0.659,0.641,NA,NA,NA,1,Potentially swelling,NESCL_1977a,"Northern Engineering Services Company Limited: Laboratory Testing for Thaw Slope Stability: Discontinuous Permafrost Zone, Calgary, 1977."
NESCL-204,NESCL,N75-NM-1-6,N75-NM-1-6,N75-NM-1,3.17,3.44,FALSE,0,1,69,30,99,NA,31,20,11,NA,NA,NA,CI,"CLAY, medium plastic, grey, rust spots",Vs/Vr,Fine-grained,NA,CI,,NA,NA,21.5,NA,NA,NA,2.67,NA,0.605,NA,NA,2019.9,1662.47,NA,e-sigma_v,2.53,19.15,38.21,76.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626,0.599,0.576,0.55,NA,NA,NA,1,Potentially swelling,NESCL_1977a,"Northern Engineering Services Company Limited: Laboratory Testing for Thaw Slope Stability: Discontinuous Permafrost Zone, Calgary, 1977."
NESCL-205,NESCL,N75-NM-1-8_1,N75-NM-1-8,N75-NM-1,4.05,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CI,"CLAY, medium plastic, grey, rust spots",Vs/Vr,Fine-grained,NA,CI,,NA,NA,20.9,NA,NA,NA,2.67,NA,0.574,NA,NA,2048.8,1694.62,NA,e-sigma_v & strain-sigma_v ,9.3,18.52,37.33,74.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.4,0.1,1,NA,NA,NA,0.583,0.581,0.573,0.558,NA,NA,NA,1,Potentially swelling,NESCL_1977a,"Northern Engineering Services Company Limited: Laboratory Testing for Thaw Slope Stability: Discontinuous Permafrost Zone, Calgary, 1977."
NESCL-206,NESCL,N75-NM-1-8_2,N75-NM-1-8,N75-NM-1,4.33,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CI,"CLAY, medium plastic, grey, rust spots",Vs/Vr,Fine-grained,NA,CI,,NA,NA,22.2,NA,NA,NA,2.67,NA,0.615,NA,NA,2015.1,1649.02,NA,e-sigma_v & strain-sigma_v ,9.49,18.6,37.46,74.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,-1,-0.4,0.5,NA,NA,NA,0.639,0.635,0.626,0.611,NA,NA,NA,1,Potentially swelling,NESCL_1977a,"Northern Engineering Services Company Limited: Laboratory Testing for Thaw Slope Stability: Discontinuous Permafrost Zone, Calgary, 1977."
NESCL-207,NESCL,N75-S1-1-1,N75-S1-1-1,N75-S1-1,0.3,0.37,FALSE,0,4,88,8,96,NA,NP,NP,NP,NA,NA,NA,ML,"SILT; trace fine sand, non plastic, grey, increased ice content with depth",Vs/Vr (30%),Fine-grained,NA,ML,,NA,NA,138.1,NA,NA,2.77,2.77,NA,4.31,NA,NA,1241.4,521.38,NA,e-sigma_v,2.53,21.31,40.03,75.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.663,2.223,2.1,1.934,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-208,NESCL,N75-S1-A-1,N75-S1-A-1,N75-S1-A,0.3,0.37,FALSE,0,1,85,14,99,NA,24,18,6,NA,NA,NA,CL-ML,"CLAY; very silty, trace coarse sand, low plastic, medium grey, fine rootles to 3.5' oxidized pockets, rusty brown",Vr (15%)*,Fine-grained,NA,CL-ML,,NA,NA,76.8,NA,NA,2.69,2.69,NA,2.226,NA,NA,1473.7,833.54,NA,e-sigma_v,2.49,20.9,39.46,76.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.065,0.814,0.766,0.72,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-209,NESCL,N75-S1-A-2,N75-S1-A-2,N75-S1-A,0.61,0.7,FALSE,0,1,85,14,99,NA,24,18,6,NA,NA,NA,CL-ML,"CLAY; very silty, trace coarse sand, low plastic, medium grey, fine rootles to 3.5' oxidized pockets, rusty brown",Vr (15%),Fine-grained,NA,CL-ML,,NA,NA,82.7,NA,NA,2.69,2.69,NA,2.366,NA,NA,1459.3,798.74,NA,e-sigma_v,2.48,20.93,39.59,76.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.022,0.516,0.457,0.405,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-210,NESCL,N75-S1-B-2,N75-S1-B-2,N75-S1-B,1.07,1.16,FALSE,0,4,90,6,96,NA,NP,NP,NP,NA,NA,NA,ML,"SILT; grey, non plastic, wood fragments, rootlets",Vr (15%),Fine-grained,NA,ML,,NA,NA,77.1,NA,NA,2.6,2.6,NA,2.281,NA,NA,1403.2,792.32,NA,e-sigma_v,2.55,18.72,37.95,76.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.538,1.279,1.208,1.119,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-211,NESCL,N75-S1-B-7,N75-S1-B-7,N75-S1-B,2.9,2.96,FALSE,0,7,81,12,93,NA,NP,NP,NP,NA,NA,NA,ML,"TILL-LIKE; occasional pebbles, little sand (medium-coarse), yellowish green color and fine gravel",Vr (30%),Fine-grained,NA,ML,,NA,NA,128.11,NA,NA,2.6,2.6,NA,3.804,NA,NA,1267.1,555.48,NA,e-sigma_v,2.6,18.23,36.94,74.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.573,1.182,1.084,0.96,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-212,NESCL,N75-RZ33-N-2,N75-RZ33-N-2,N75-RZ33-N,1.31,1.37,FALSE,9,23,46,22,68,NA,30,18,12,NA,NA,NA,CI,"CLAY; some fine sand, trace fine gravel (occasional coarse gravel to 3""), dark brown",Vs (20%),Fine-grained,NA,CI,,NA,NA,32.6,NA,NA,2.8,2.8,NA,1.123,NA,NA,1747.6,1317.95,NA,e-sigma_v,2.63,18.49,34.89,75.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.624,0.577,0.528,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-213,NESCL,N75-RZ3-A-3,N75-RZ3-A-3,N75-RZ3-A,1.52,1.65,FALSE,26,25,27,22,49,NA,28,18,10,NA,NA,NA,GC-SC,"CLAYEY GRAVEL; dark brown mottled light browns, low plastic, oxidized pockets, some sand, fine-medium occasional stones",Vr (35%),Coarse-grained,NA,GC-SC,,NA,NA,72.8,NA,NA,2.71,2.71,NA,2.276,NA,NA,1428.8,826.85,NA,e-sigma_v,2.6,19.03,38.6,77.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936,0.611,0.542,0.463,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-214,NESCL,N75-DV1-B-10,N75-DV1-B-10,N75-DV1-B,3.66,3.72,FALSE,2,17,45,36,81,NA,38,20,18,NA,NA,NA,ICE+CI,"ICE with clay inclusion/ CLAY, little fine to medium sand, trace gravel, dark  grey-brown",Vs (20%),Fine-grained,NA,ICE+CI,,NA,NA,60.8,NA,NA,NA,2.67,NA,1.784,NA,NA,1541,958.33,NA,e-sigma_v,2.53,21.31,40.08,77.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.353,1.045,0.821,0.571,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-215,NESCL,N75-DV1-B-11,N75-DV1-B-11,N75-DV1-B,3.96,4.02,FALSE,2,16,45,37,82,NA,41,19,22,NA,NA,NA,CI,"CLAY, little fine to medium sand, trace gravel, dark grey-brown, scattered Vx to 1/8""",Vs (20%),Fine-grained,NA,CI,,NA,NA,25.3,NA,NA,NA,2.67,NA,0.721,NA,NA,1943,1550.68,NA,e-sigma_v,2.57,21.23,40.03,77.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.636,0.604,0.568,NA,NA,NA,1,Potentially swelling,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-216,NESCL,N75-DV11-A-4,N75-DV11-A-4,N75-DV11-A,0.79,0.88,FALSE,2,42,39,17,56,NA,20,13,7,NA,NA,NA,CL-ML,"CLAY; silty and sand, trace gravel, trace fibrous peat, brown, till -like",Vs (10%),Fine-grained,NA,CL-ML,,NA,NA,32.8,NA,NA,NA,2.67,NA,0.972,NA,NA,1797.3,1353.39,NA,e-sigma_v,2.57,21.27,40.11,77.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854,0.715,0.657,0.586,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-217,NESCL,N75-DV11-A-5,N75-DV11-A-5,N75-DV11-A,1.49,1.55,FALSE,0,62,35,3,38,NA,NP,NP,NP,NA,NA,NA,SM,"SAND,fine to medium, and silt",Nbe,Coarse-grained,NA,SM,,NA,NA,23.5,NA,NA,NA,2.67,NA,0.755,NA,NA,1879,1521.46,NA,e-sigma_v,2.48,21.01,39.67,77.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.69,0.678,0.665,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-218,NESCL,N75-DV11-B-5,N75-DV11-B-5,N75-DV11-B,1.22,1.28,FALSE,9,35,41,15,56,NA,22,14,8,NA,NA,NA,CL,Sandy layer,Vs (40%),Fine-grained,NA,CL,,NA,NA,21.8,NA,NA,NA,2.67,NA,0.636,NA,NA,1986.3,1630.79,NA,e-sigma_v,2.6,18.23,36.93,73.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567,0.517,0.49,0.46,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-219,NESCL,N75-DV11-B-6,N75-DV11-B-6,N75-DV11-B,1.49,1.58,FALSE,5,18,42,35,77,NA,38,19,19,NA,NA,NA,CI,"TILL CLAY, sandy occasional thick fine sand layers, frequent pebbles",Vs  (25%) occ. Nb,Fine-grained,NA,CI,,NA,NA,25.5,NA,NA,NA,2.67,NA,0.728,NA,NA,1938.2,1544.38,NA,e-sigma_v,2.57,18.11,36.94,74.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706,0.63,0.591,0.519,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-220,NESCL,N75-DV11-B-11,N75-DV11-B-11,N75-DV11-B,3.32,3.44,FALSE,0,57,32,11,43,NA,NP,NP,NP,NA,NA,NA,SM-ML,"TILL SAND; fine sand and silt, non plastic, dark grey, frequent pebbles, few cobbles",Vs (15%),Coarse-grained,NA,SM-ML,,NA,NA,28.8,NA,NA,NA,2.67,NA,0.804,NA,NA,1906.2,1479.97,NA,e-sigma_v,2.53,21.33,40.11,77.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742,0.662,0.611,0.561,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-221,NESCL,N75-DV3-A-7,N75-DV3-A-7,N75-DV3-A,1.31,1.37,FALSE,10,44,29,17,46,NA,20,13,7,NA,NA,NA,SC-CL,"SAND; fine to coarse, clayey, thin layers of silty sand and fine gravel",Vs (5%),Coarse-grained,NA,SC-CL,,NA,NA,31.1,NA,NA,NA,2.67,NA,0.997,NA,NA,1752.4,1336.69,NA,e-sigma_v,2.44,20.73,39.13,75.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782,0.646,0.592,0.534,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-222,NESCL,N75-DV3-A-13,N75-DV3-A-13,N75-DV3-A,2.65,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CI,"TILL CLAY, sandy occasional thick fine sand layers, frequent pebbles",Vs (70%),Fine-grained,NA,CI,,NA,NA,283.5,NA,NA,NA,2.67,NA,8.388,NA,NA,1090.9,284.46,NA,e-sigma_v,2.55,18.72,37.95,76.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357,1.196,1.13,1.027,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-223,NESCL,N75-DV3-B-6,N75-DV3-B-6,N75-DV3-B,1.16,1.22,FALSE,9,28,38,25,63,NA,30,18,12,NA,NA,NA,CL-CI,"TILL CLAY, some fine to coarse sand, trace fine gravel",Vs (25%),Fine-grained,NA,CL-CI,,NA,NA,45.4,NA,NA,NA,2.67,NA,1.438,NA,NA,1592.2,1095.05,NA,e-sigma_v,2.54,18.64,37.81,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678,0.475,0.42,0.363,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-224,NESCL,N75-DV3-B-8,N75-DV3-B-8,N75-DV3-B,1.65,1.71,FALSE,25,36,25,14,39,NA,31,16,15,NA,NA,NA,SC,"SAND; clayey, some gravel",Vs (25%<),Coarse-grained,NA,SC,,NA,NA,69.7,NA,NA,NA,2.67,NA,2.157,NA,NA,1435.3,845.79,NA,e-sigma_v,2.44,20.73,39.13,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839,0.62,0.58,0.534,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-225,NESCL,N75-DV3-B-12,N75-DV3-B-12,N75-DV3-B,2.65,2.71,FALSE,10,24,38,28,66,NA,40,18,22,NA,NA,NA,CI,"TILL CLAY; sandy, occasional woody inclusions, frequent fibers",Vr (10%),Fine-grained,NA,CI,,NA,NA,36.8,NA,NA,NA,2.67,NA,1.078,NA,NA,1757.2,1284.5,NA,e-sigma_v,2.55,18.72,37.95,76.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988,0.723,0.643,0.55,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-226,NESCL,N75-DV3-B-13,N75-DV3-B-13,N75-DV3-B,3.05,3.11,FALSE,2,19,44,35,79,NA,40,18,22,NA,NA,NA,CI,TILL CLAY; little sand trace gravel,Vs (50%),Fine-grained,NA,CI,,NA,NA,112.7,NA,NA,NA,2.67,NA,3.398,NA,NA,1805.3,848.75,NA,e-sigma_v,2.6,21.47,40.19,77.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.231,1.063,0.934,0.844,NA,NA,NA,1,Erroneous sample properties,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-227,NESCL,N75-DV5-A-2-2,N75-DV5-A-2-2,N75-DV5-A-2,2.29,2.59,FALSE,7,20,40,33,73,NA,36,18,18,NA,NA,NA,CI,"TILL CLAY, some fine sand, trace gravel to 1/2"", grey",Vs (10%),Fine-grained,NA,CI,,NA,NA,32.1,NA,NA,NA,2.67,NA,0.933,NA,NA,1822.9,1379.94,NA,e-sigma_v,2.57,18.11,36.94,74.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.729,0.665,0.607,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-228,NESCL,N75-DV5-B-5,N75-DV5-B-5,N75-DV5-B,1.22,1.3,FALSE,19,13,35,33,68,NA,38,20,18,NA,NA,NA,CI,"TILL CLAY; silty , little fine to coarse sand, trace gravel, grey, ice coating, 1/8"" thick on pebbles",Vs (30%),Fine-grained,NA,CI,,NA,NA,86.9,NA,NA,NA,2.67,NA,2.599,NA,NA,1385.6,741.36,NA,e-sigma_v,2.6,18.23,36.93,74.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.074,0.775,0.703,0.625,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-229,NESCL,N775-DV51-B-10,N775-DV51-B-10,N775-DV51-B,3.29,3.35,FALSE,2,16,47,35,82,NA,41,18,23,NA,NA,NA,CI,"SAND; and silty clay, trace gravel to 3/4"", subangular to rounded (till), grey, occasional cobbles",Vr (30%),Fine-grained,NA,CI,,NA,NA,52.9,NA,NA,NA,2.67,NA,1.598,NA,NA,1571.4,1027.73,NA,e-sigma_v,2.6,18.23,36.93,74.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.348,0.717,0.655,0.586,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-230,NESCL,N75-DV51-C-3,N75-DV51-C-3,N75-DV51-C,1.22,1.31,FALSE,5,12,44,39,83,NA,39,20,19,NA,NA,NA,CI,"TILL CLAY; little fine to medium sand, trace fine to coarse gravel, dark brown",Vs (Vr)( 20%),Fine-grained,NA,CI,,NA,NA,99.7,NA,NA,NA,2.67,NA,3.091,NA,NA,1302.3,652.13,NA,e-sigma_v,2.55,18.75,37.99,76.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379,0.974,0.852,0.736,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-231,NESCL,N75-DV9-A-8,N75-DV9-A-8,N75-DV9-A,2.8,2.87,FALSE,5,17,35,43,78,NA,40,20,20,NA,NA,NA,CI,"TILL CLAY; trace gravel, subangular to rounded, trace sand, grey, occasional peaty inclusions",Vs (<5%),Fine-grained,NA,CI,,NA,NA,23.9,NA,NA,NA,2.67,NA,0.685,NA,NA,1962.3,1583.78,NA,e-sigma_v,2.57,18.54,39.05,76.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,0.649,0.608,0.558,NA,NA,NA,1,Potentially swelling,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-232,NESCL,N75-DV9-A-9,N75-DV9-A-9,N75-DV9-A,3.26,3.35,FALSE,5,9,49,37,86,NA,40,19,21,NA,NA,NA,CI,"TILL CLAY; trace coarse sand (as white inclusions), trace gravel to 1"", dark grey",Vs (10%),Fine-grained,NA,CI,,NA,NA,22.2,NA,NA,NA,2.67,NA,0.666,NA,NA,1957.5,1601.88,NA,e-sigma_v,2.56,18.75,38.02,76.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664,0.585,0.543,0.497,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-233,NESCL,N75-DV9-A-11,N75-DV9-A-11,N75-DV9-A,3.9,4.02,FALSE,2,12,44,42,86,NA,42,18,24,NA,NA,NA,CI,"TILL CLAY; little fine to medium sand, trace gravel to 1/2"", dark brown",Vs (20%),Fine-grained,NA,CI,,NA,NA,23.6,NA,NA,NA,2.67,NA,0.675,NA,NA,1968.7,1592.8,NA,e-sigma_v,2.6,18.23,36.93,74.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685,0.614,0.592,0.527,NA,NA,NA,1,Potentially swelling,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-234,NESCL,N75-DV10-A-2_1,N75-DV10-A-2,N75-DV10-A,0.76,0.85,FALSE,2,6,40,52,92,NA,54,25,29,NA,NA,NA,CH,"CLAY; trace sand, trace gravel, grey, irregular layers to 1""",Vr (15%),Fine-grained,NA,CH,,NA,NA,28.6,NA,NA,NA,2.67,NA,0.859,NA,NA,1846.9,1436.16,NA,e-sigma_v,2.6,18.97,38.53,78.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853,0.744,0.691,0.633,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-235,NESCL,N75-DV10-A-2_2,N75-DV10-A-2,N75-DV10-A,0.91,1.01,FALSE,2,6,40,52,92,NA,54,25,29,NA,NA,NA,CH,"CLAY, trace sand, trace gravel",Vr (15%),Fine-grained,NA,CH,,NA,NA,47.1,NA,NA,NA,2.67,NA,1.467,NA,NA,1592.2,1082.39,NA,e-sigma_v,2.44,20.73,39.13,76.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,0.9,0.826,0.765,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-236,NESCL,N75-DV10-A-3_1,N75-DV10-A-3,N75-DV10-A,1.34,1.43,FALSE,0,4,34,62,96,NA,63,24,39,NA,NA,NA,CH,"CLAY, trace sand, trace gravel",Vs (30%),Fine-grained,NA,CH,,NA,NA,68.4,NA,NA,NA,2.67,NA,2.179,NA,NA,1414.4,839.9,NA,e-sigma_v,2.48,21.01,39.67,77.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.376,0.973,0.853,0.761,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
NESCL-237,NESCL,N75-DV10-A-3_2,N75-DV10-A-3,N75-DV10-A,1.43,1.52,FALSE,0,4,34,62,96,NA,63,24,39,NA,NA,NA,CH,"CLAY, trace sand, trace gravel",Vs (30%),Fine-grained,NA,CH,,NA,NA,69,NA,NA,NA,2.67,NA,2.28,NA,NA,1376,814.2,NA,e-sigma_v,2.61,18.38,37.01,75.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.382,1.059,0.926,0.828,NA,NA,NA,2,,NESCL_1977b,"Northern Engineering Services Company Limited: Laboratory Testing Program for Thaw-Slope Stability, Continuous Permafrost Zone, Calgary, 1977."
